,concurso,first,sec,thi,for,fif,six,labels_first,labels_sec,labels_thi,labels_for,labels_fif,labels_six
127,7.614805364711073,1.9459101490553132,3.7376696182833684,4.060443010546419,3.58351893845611,3.1780538303479458,2.3978952727983707,14,7,1,7,10,12
128,7.614312146452,2.3978952727983707,2.70805020110221,3.6635616461296463,3.6109179126442243,3.367295829986474,3.784189633918261,2,4,3,1,2,9
129,7.613818684808629,3.9318256327243257,3.4965075614664802,3.1354942159291497,3.9512437185814275,3.4339872044851463,2.302585092994046,1,1,0,6,1,1
130,7.613324979540639,3.9512437185814275,4.02535169073515,1.3862943611198906,3.1780538303479458,3.828641396489095,4.007333185232471,12,17,4,11,6,4
131,7.6128310304073565,3.367295829986474,2.772588722239781,2.995732273553991,3.5553480614894135,3.8501476017100584,3.1354942159291497,10,6,8,5,0,2
132,7.612336837167746,3.1354942159291497,4.02535169073515,2.0794415416798357,1.9459101490553132,0.0,1.791759469228055,4,13,11,2,4,6
133,7.611842399580417,3.332204510175204,4.0943445622221,3.9512437185814275,3.8066624897703196,1.3862943611198906,3.871201010907891,10,6,8,5,0,2
134,7.611347717403621,3.4657359027997265,3.6109179126442243,3.6888794541139363,4.0943445622221,1.9459101490553132,2.6390573296152584,0,5,5,4,11,3
135,7.61085279039525,0.6931471805599453,3.828641396489095,4.04305126783455,4.0943445622221,3.871201010907891,3.58351893845611,17,18,10,3,15,18
136,7.610357618312838,3.713572066704308,3.828641396489095,3.9889840465642745,4.07753744390572,3.1354942159291497,3.9512437185814275,0,5,5,4,11,3
137,7.609862200913554,4.007333185232471,2.3978952727983707,3.295836866004329,3.091042453358316,3.2188758248682006,4.07753744390572,1,1,0,6,1,1
138,7.6093665379542115,4.02535169073515,2.302585092994046,2.3978952727983707,0.6931471805599453,3.6375861597263857,3.1780538303479458,1,1,0,6,1,1
139,7.60887062919126,2.3978952727983707,2.833213344056216,3.871201010907891,2.8903717578961645,1.3862943611198906,3.044522437723423,2,4,3,1,2,9
140,7.608374474380783,2.8903717578961645,4.060443010546419,3.4657359027997265,3.6635616461296463,3.295836866004329,2.833213344056216,6,0,7,0,7,5
141,7.607878073278507,3.828641396489095,3.4657359027997265,2.772588722239781,4.02535169073515,3.6888794541139363,3.970291913552122,1,1,0,6,1,1
142,7.607381425639791,1.791759469228055,3.58351893845611,3.970291913552122,3.4011973816621555,4.02535169073515,3.1354942159291497,14,7,1,7,10,12
143,7.60688453121963,2.3978952727983707,3.9318256327243257,3.58351893845611,2.0794415416798357,3.5553480614894135,3.295836866004329,2,4,3,1,2,9
144,7.606387389772652,3.332204510175204,3.5553480614894135,4.060443010546419,3.9889840465642745,0.6931471805599453,3.4657359027997265,10,6,8,5,0,2
145,7.605890001053122,2.8903717578961645,4.02535169073515,2.0794415416798357,3.5263605246161616,3.6635616461296463,2.302585092994046,9,16,12,8,12,8
146,7.605392364814935,0.0,3.871201010907891,3.912023005428146,3.784189633918261,3.6109179126442243,3.828641396489095,11,19,15,20,3,14
147,7.60489448081162,3.295836866004329,3.091042453358316,4.060443010546419,3.4965075614664802,4.07753744390572,3.7376696182833684,10,6,8,5,0,2
148,7.604396348796338,3.713572066704308,2.6390573296152584,3.9889840465642745,1.3862943611198906,3.6635616461296463,4.060443010546419,0,5,5,4,11,3
149,7.603897968521881,2.995732273553991,2.1972245773362196,0.0,2.6390573296152584,3.9889840465642745,3.2188758248682006,19,15,19,19,19,19
150,7.60339933974067,3.091042453358316,2.9444389791664403,3.4965075614664802,2.3978952727983707,3.970291913552122,3.5263605246161616,10,6,8,5,0,2
151,7.602900462204755,3.8066624897703196,3.5553480614894135,0.0,3.1354942159291497,1.6094379124341003,2.6390573296152584,12,17,4,11,6,4
152,7.602401335665818,3.6888794541139363,3.912023005428146,3.7612001156935624,3.332204510175204,3.9318256327243257,3.5263605246161616,0,5,5,4,11,3
153,7.601901959875166,4.07753744390572,3.828641396489095,3.332204510175204,3.6375861597263857,1.3862943611198906,3.4011973816621555,1,1,0,6,1,1
154,7.601402334583733,3.091042453358316,2.995732273553991,3.9512437185814275,4.0943445622221,3.7376696182833684,3.58351893845611,10,6,8,5,0,2
155,7.600902459542082,1.791759469228055,3.6109179126442243,3.5263605246161616,2.302585092994046,1.0986122886681098,2.833213344056216,14,7,1,7,10,12
156,7.6004023345004,3.7376696182833684,3.6375861597263857,3.8918202981106265,2.70805020110221,3.912023005428146,3.6109179126442243,1,1,0,6,1,1
157,7.599901959208498,4.04305126783455,3.044522437723423,3.1780538303479458,3.9512437185814275,3.2188758248682006,2.0794415416798357,1,1,0,6,1,1
158,7.599401333415815,2.6390573296152584,1.9459101490553132,3.5553480614894135,0.0,3.4339872044851463,3.828641396489095,6,0,7,0,7,5
159,7.59890045687141,4.02535169073515,3.044522437723423,2.995732273553991,1.9459101490553132,3.6888794541139363,3.1780538303479458,1,1,0,6,1,1
160,7.598399329323964,2.6390573296152584,3.6109179126442243,3.6635616461296463,3.258096538021482,3.5553480614894135,3.367295829986474,6,0,7,0,7,5
161,7.597897950521784,3.784189633918261,1.6094379124341003,3.4657359027997265,0.6931471805599453,2.4849066497880004,3.6888794541139363,1,1,0,6,1,1
162,7.597396320212795,3.912023005428146,4.04305126783455,3.871201010907891,2.833213344056216,1.791759469228055,3.4965075614664802,1,1,0,6,1,1
163,7.596894438144544,3.044522437723423,2.3978952727983707,2.5649493574615367,3.970291913552122,3.9889840465642745,1.6094379124341003,9,16,12,8,12,8
164,7.596392304064196,2.9444389791664403,3.5263605246161616,3.784189633918261,3.58351893845611,2.995732273553991,3.332204510175204,6,0,7,0,7,5
165,7.595889917718538,3.6109179126442243,3.258096538021482,2.3978952727983707,3.1780538303479458,4.07753744390572,3.5263605246161616,0,5,5,4,11,3
166,7.5953872788539725,3.6888794541139363,4.060443010546419,3.4011973816621555,3.4657359027997265,2.70805020110221,3.091042453358316,0,5,5,4,11,3
167,7.59488438721652,1.6094379124341003,3.6635616461296463,2.302585092994046,3.9889840465642745,3.828641396489095,3.7376696182833684,15,20,18,12,18,17
168,7.594381242551817,2.302585092994046,4.060443010546419,2.6390573296152584,3.8066624897703196,3.4339872044851463,3.5263605246161616,8,3,6,15,9,10
169,7.593877844605118,4.007333185232471,3.1354942159291497,3.784189633918261,3.7612001156935624,3.58351893845611,4.02535169073515,1,1,0,6,1,1
170,7.59337419312129,2.1972245773362196,3.58351893845611,3.367295829986474,3.332204510175204,3.5263605246161616,4.007333185232471,2,4,3,1,2,9
171,7.592870287844818,3.7612001156935624,3.4657359027997265,3.044522437723423,3.912023005428146,3.5553480614894135,3.367295829986474,1,1,0,6,1,1
172,7.592366128519796,2.6390573296152584,3.091042453358316,1.791759469228055,1.6094379124341003,2.302585092994046,3.58351893845611,9,16,12,8,12,8
173,7.591861714889934,3.828641396489095,3.1780538303479458,2.995732273553991,1.3862943611198906,3.912023005428146,2.6390573296152584,1,1,0,6,1,1
174,7.591357046698551,2.70805020110221,1.791759469228055,3.6635616461296463,2.9444389791664403,3.6109179126442243,3.970291913552122,6,0,7,0,7,5
175,7.590852123688581,2.8903717578961645,2.772588722239781,2.4849066497880004,3.5263605246161616,3.6109179126442243,2.833213344056216,9,16,12,8,12,8
176,7.590346945602565,3.6375861597263857,3.1354942159291497,3.8066624897703196,3.4657359027997265,3.367295829986474,3.091042453358316,0,5,5,4,11,3
177,7.589841512182657,1.791759469228055,0.6931471805599453,4.04305126783455,3.091042453358316,4.007333185232471,3.784189633918261,18,10,16,16,14,11
178,7.589335823170617,3.332204510175204,1.0986122886681098,3.4657359027997265,3.5263605246161616,3.6109179126442243,2.772588722239781,5,12,17,17,16,15
179,7.588829878307813,3.9512437185814275,2.6390573296152584,2.9444389791664403,2.4849066497880004,4.07753744390572,3.2188758248682006,1,1,0,6,1,1
180,7.5883236773352225,2.0794415416798357,3.1780538303479458,3.8501476017100584,3.258096538021482,2.3978952727983707,4.04305126783455,2,4,3,1,2,9
181,7.587817219993427,2.9444389791664403,4.04305126783455,3.6375861597263857,3.9889840465642745,1.3862943611198906,3.295836866004329,6,0,7,0,7,5
182,7.587310506022615,2.833213344056216,2.772588722239781,4.0943445622221,2.4849066497880004,3.9512437185814275,0.0,6,0,7,0,7,5
183,7.586803535162581,2.995732273553991,2.1972245773362196,4.07753744390572,3.9889840465642745,2.772588722239781,4.04305126783455,6,0,7,0,7,5
184,7.58629630715272,3.9889840465642745,2.302585092994046,3.9512437185814275,3.713572066704308,3.784189633918261,1.3862943611198906,1,1,0,6,1,1
185,7.585788821732034,2.302585092994046,2.8903717578961645,3.1780538303479458,1.6094379124341003,3.6635616461296463,3.9512437185814275,2,4,3,1,2,9
186,7.585281078639126,3.4011973816621555,4.07753744390572,2.995732273553991,3.4657359027997265,2.0794415416798357,3.871201010907891,0,5,5,4,11,3
187,7.584773077612199,3.5553480614894135,3.871201010907891,3.784189633918261,3.6635616461296463,3.58351893845611,3.9512437185814275,0,5,5,4,11,3
188,7.584264818389059,3.4657359027997265,3.6635616461296463,2.5649493574615367,3.9889840465642745,3.4011973816621555,3.828641396489095,0,5,5,4,11,3
189,7.583756300707112,2.9444389791664403,2.302585092994046,3.4657359027997265,4.0943445622221,2.5649493574615367,3.6888794541139363,6,0,7,0,7,5
190,7.583247524303362,3.332204510175204,3.258096538021482,4.007333185232471,3.6375861597263857,3.871201010907891,3.5553480614894135,10,6,8,5,0,2
191,7.582738488914411,3.4657359027997265,3.295836866004329,3.871201010907891,3.58351893845611,0.6931471805599453,3.912023005428146,0,5,5,4,11,3
192,7.5822291942764615,3.5263605246161616,4.0943445622221,1.6094379124341003,1.3862943611198906,1.9459101490553132,3.7376696182833684,7,11,9,13,13,13
193,7.581719640125308,3.6635616461296463,1.6094379124341003,1.791759469228055,3.970291913552122,2.70805020110221,3.2188758248682006,16,8,13,9,8,16
194,7.581209826196346,3.912023005428146,3.4011973816621555,3.2188758248682006,2.833213344056216,3.4657359027997265,3.258096538021482,1,1,0,6,1,1
195,7.580699752224563,3.7612001156935624,3.6635616461296463,2.8903717578961645,3.2188758248682006,3.6109179126442243,0.0,1,1,0,6,1,1
196,7.580189417944541,4.02535169073515,3.7612001156935624,3.044522437723423,2.0794415416798357,3.295836866004329,3.5553480614894135,1,1,0,6,1,1
197,7.579678823090456,4.007333185232471,3.5263605246161616,3.091042453358316,2.995732273553991,3.1780538303479458,2.70805020110221,1,1,0,6,1,1
198,7.579167967396076,3.1354942159291497,3.8501476017100584,3.367295829986474,0.6931471805599453,2.6390573296152584,3.091042453358316,10,6,8,5,0,2
199,7.578656850594762,2.995732273553991,3.6888794541139363,3.332204510175204,1.6094379124341003,2.0794415416798357,3.8066624897703196,6,0,7,0,7,5
200,7.578145472419466,2.70805020110221,3.713572066704308,3.8066624897703196,3.4965075614664802,3.58351893845611,3.295836866004329,6,0,7,0,7,5
201,7.577633832602728,3.6888794541139363,2.1972245773362196,3.8918202981106265,3.2188758248682006,3.5553480614894135,3.4965075614664802,1,1,0,6,1,1
202,7.577121930876679,3.8066624897703196,3.367295829986474,3.7376696182833684,2.1972245773362196,3.7612001156935624,3.258096538021482,1,1,0,6,1,1
203,7.5766097669730375,2.1972245773362196,3.044522437723423,3.970291913552122,3.58351893845611,3.9512437185814275,3.6375861597263857,2,4,3,1,2,9
204,7.576097340623111,4.007333185232471,2.6390573296152584,2.772588722239781,3.044522437723423,3.4965075614664802,2.9444389791664403,1,1,0,6,1,1
205,7.575584651557793,3.4657359027997265,3.044522437723423,2.302585092994046,3.871201010907891,3.5263605246161616,4.04305126783455,0,5,5,4,11,3
206,7.575071699507561,3.4011973816621555,0.0,2.6390573296152584,4.02535169073515,3.091042453358316,1.791759469228055,16,8,13,9,8,16
207,7.5745584842024805,3.332204510175204,3.4965075614664802,2.995732273553991,3.1780538303479458,4.04305126783455,2.4849066497880004,10,6,8,5,0,2
208,7.5740450053721995,3.9512437185814275,4.07753744390572,4.007333185232471,3.6888794541139363,2.0794415416798357,3.4965075614664802,1,1,0,6,1,1
209,7.57353126274595,1.791759469228055,3.6635616461296463,1.3862943611198906,3.784189633918261,3.9512437185814275,4.0943445622221,15,20,18,12,18,17
210,7.573017256052546,2.0794415416798357,3.9889840465642745,3.044522437723423,2.302585092994046,3.8066624897703196,1.3862943611198906,2,4,3,1,2,9
211,7.572502985020384,2.0794415416798357,4.04305126783455,3.8501476017100584,3.6635616461296463,2.1972245773362196,4.07753744390572,2,4,3,1,2,9
212,7.57198844937744,3.7612001156935624,2.3978952727983707,3.6635616461296463,2.1972245773362196,3.4011973816621555,2.4849066497880004,1,1,0,6,1,1
213,7.571473648851271,3.871201010907891,2.995732273553991,3.7612001156935624,2.8903717578961645,1.791759469228055,3.1780538303479458,1,1,0,6,1,1
214,7.57095858316901,3.6375861597263857,0.0,2.1972245773362196,3.871201010907891,3.8918202981106265,3.1780538303479458,16,8,13,9,8,16
215,7.570443252057374,3.58351893845611,2.772588722239781,2.1972245773362196,3.8501476017100584,2.5649493574615367,2.833213344056216,0,5,5,4,11,3
216,7.569927655242652,3.6635616461296463,3.367295829986474,3.1780538303479458,3.9512437185814275,1.9459101490553132,3.8066624897703196,0,5,5,4,11,3
217,7.569411792450712,2.302585092994046,3.9889840465642745,3.7376696182833684,2.772588722239781,3.6888794541139363,3.4657359027997265,2,4,3,1,2,9
218,7.5688956634069955,2.302585092994046,3.367295829986474,3.1780538303479458,3.7612001156935624,1.791759469228055,4.007333185232471,2,4,3,1,2,9
219,7.568379267836522,3.9318256327243257,3.6888794541139363,3.9512437185814275,3.1780538303479458,2.4849066497880004,1.0986122886681098,1,1,0,6,1,1
220,7.5678626054638825,3.1780538303479458,2.833213344056216,2.302585092994046,0.0,1.0986122886681098,3.1354942159291497,4,13,11,2,4,6
221,7.56734567601324,4.02535169073515,3.6635616461296463,3.5553480614894135,2.0794415416798357,3.1354942159291497,4.07753744390572,1,1,0,6,1,1
222,7.566828479208331,2.70805020110221,2.9444389791664403,3.5553480614894135,4.07753744390572,2.6390573296152584,0.6931471805599453,6,0,7,0,7,5
223,7.566311014772463,4.007333185232471,3.044522437723423,2.772588722239781,3.784189633918261,3.367295829986474,2.302585092994046,1,1,0,6,1,1
224,7.565793282428515,3.5263605246161616,2.0794415416798357,0.6931471805599453,2.70805020110221,2.1972245773362196,3.091042453358316,7,11,9,13,13,13
225,7.5652752818989315,2.833213344056216,4.02535169073515,3.6109179126442243,3.9512437185814275,2.8903717578961645,1.3862943611198906,6,0,7,0,7,5
226,7.564757012905729,2.302585092994046,3.9512437185814275,3.1354942159291497,3.58351893845611,1.0986122886681098,3.7612001156935624,2,4,3,1,2,9
227,7.564238475170491,3.332204510175204,3.9318256327243257,4.07753744390572,3.258096538021482,3.970291913552122,2.302585092994046,0,5,5,4,11,3
228,7.563719668414366,2.3978952727983707,1.6094379124341003,3.4011973816621555,3.4339872044851463,2.5649493574615367,2.9444389791664403,2,4,3,1,2,9
229,7.563200592358071,3.828641396489095,1.0986122886681098,0.6931471805599453,3.4011973816621555,2.6390573296152584,2.995732273553991,12,17,4,11,6,4
230,7.562681246721884,3.8501476017100584,3.7612001156935624,3.6375861597263857,0.0,2.833213344056216,3.8066624897703196,1,1,0,6,1,1
231,7.562161631225652,2.772588722239781,3.9512437185814275,3.970291913552122,4.060443010546419,3.4011973816621555,2.4849066497880004,6,0,7,0,7,5
232,7.56164174558878,3.828641396489095,3.5263605246161616,4.07753744390572,3.8066624897703196,2.1972245773362196,3.7376696182833684,1,1,0,6,1,1
233,7.561121589530238,2.995732273553991,3.713572066704308,3.091042453358316,3.58351893845611,3.7612001156935624,3.6375861597263857,10,6,8,5,0,2
234,7.560601162768557,2.9444389791664403,2.302585092994046,2.772588722239781,2.70805020110221,3.332204510175204,3.5553480614894135,9,16,12,8,12,8
235,7.560080465021827,3.6635616461296463,3.8066624897703196,3.4339872044851463,3.2188758248682006,3.7612001156935624,3.4965075614664802,1,1,0,6,1,1
236,7.5595594960077,4.0943445622221,3.332204510175204,3.9889840465642745,3.6109179126442243,3.8066624897703196,2.3978952727983707,1,1,0,6,1,1
237,7.559038255443384,3.091042453358316,2.833213344056216,3.912023005428146,3.6375861597263857,2.995732273553991,2.772588722239781,10,6,8,5,0,2
238,7.558516743045645,1.3862943611198906,3.58351893845611,3.2188758248682006,3.044522437723423,3.828641396489095,3.4965075614664802,3,9,2,10,5,7
239,7.557994958530806,1.0986122886681098,3.912023005428146,2.8903717578961645,3.1354942159291497,2.1972245773362196,3.9512437185814275,3,9,2,10,5,7
240,7.557472901614746,4.04305126783455,3.044522437723423,0.6931471805599453,3.4965075614664802,2.995732273553991,3.871201010907891,12,17,4,11,6,4
241,7.5569505720129,3.6635616461296463,3.4965075614664802,3.367295829986474,2.772588722239781,3.784189633918261,3.7376696182833684,1,1,0,6,1,1
242,7.556427969440253,2.6390573296152584,4.02535169073515,3.9512437185814275,2.833213344056216,1.3862943611198906,3.7612001156935624,6,0,7,0,7,5
243,7.555905093611346,3.7376696182833684,2.302585092994046,3.4965075614664802,3.58351893845611,2.5649493574615367,3.5553480614894135,1,1,0,6,1,1
244,7.555381944240273,3.4657359027997265,2.772588722239781,3.4965075614664802,3.1354942159291497,2.8903717578961645,3.4011973816621555,0,5,5,4,11,3
245,7.554858521040676,2.1972245773362196,1.791759469228055,3.6635616461296463,2.70805020110221,3.091042453358316,3.871201010907891,2,4,3,1,2,9
246,7.554334823725748,3.8501476017100584,3.7612001156935624,3.8066624897703196,3.6888794541139363,4.04305126783455,2.3978952727983707,1,1,0,6,1,1
247,7.553810852008231,2.302585092994046,3.295836866004329,4.04305126783455,2.5649493574615367,3.1354942159291497,1.3862943611198906,2,4,3,1,2,9
248,7.553286605600419,1.0986122886681098,3.871201010907891,3.784189633918261,3.5553480614894135,3.2188758248682006,3.6375861597263857,3,9,2,10,5,7
249,7.552762084214147,3.295836866004329,3.6888794541139363,3.4965075614664802,1.791759469228055,3.6635616461296463,4.0943445622221,10,6,8,5,0,2
250,7.552237287560802,3.7612001156935624,3.9889840465642745,3.367295829986474,4.04305126783455,3.5553480614894135,4.02535169073515,1,1,0,6,1,1
251,7.55171221535131,3.044522437723423,2.8903717578961645,4.02535169073515,2.70805020110221,3.9318256327243257,2.4849066497880004,10,6,8,5,0,2
252,7.551186867296149,2.1972245773362196,3.7612001156935624,2.302585092994046,2.70805020110221,3.8066624897703196,3.332204510175204,8,3,6,15,9,10
253,7.550661243105336,3.2188758248682006,2.8903717578961645,0.6931471805599453,3.044522437723423,2.1972245773362196,1.9459101490553132,4,13,11,2,4,6
254,7.550135342488429,3.4011973816621555,3.970291913552122,3.258096538021482,2.3978952727983707,3.6109179126442243,2.4849066497880004,0,5,5,4,11,3
255,7.549609165154532,3.828641396489095,2.3978952727983707,2.0794415416798357,3.7612001156935624,3.332204510175204,3.295836866004329,1,1,0,6,1,1
